movement_id,item_id,zone_id,movement_type,timestamp
MOV002704,ITM0285,ZONE-D,Restock,2025-04-06
MOV002705,ITM0381,ZONE-H,Restock,2024-08-18
MOV002706,ITM0065,ZONE-G,Retrieval,2025-01-29
MOV002707,ITM0004,ZONE-B,Retrieval,2024-09-27
MOV002708,ITM0092,ZONE-E,Restock,2024-10-30
MOV002709,ITM0352,ZONE-J,Reposition,2025-01-17
MOV002710,ITM0425,ZONE-D,Retrieval,2025-07-11
MOV002711,ITM0467,ZONE-C,Restock,2024-01-28
MOV002712,ITM0093,ZONE-A,Retrieval,2025-06-02
MOV002713,ITM0105,ZONE-E,Reposition,2024-07-17
MOV002714,ITM0132,ZONE-J,Reposition,2024-03-22
MOV002715,ITM0433,ZONE-H,Reposition,2024-03-28
MOV002716,ITM0340,ZONE-I,Restock,2025-01-24
MOV002717,ITM0313,ZONE-G,Restock,2025-03-26
MOV002718,ITM0078,ZONE-A,Reposition,2025-03-08
MOV002719,ITM0211,ZONE-A,Retrieval,2025-01-08
MOV002720,ITM0007,ZONE-A,Retrieval,2025-03-10
MOV002721,ITM0496,ZONE-B,Reposition,2024-07-05
MOV002722,ITM0158,ZONE-A,Restock,2025-01-24
MOV002723,ITM0267,ZONE-D,Retrieval,2024-08-05
MOV002724,ITM0148,ZONE-J,Retrieval,2024-04-17
MOV002725,ITM0349,ZONE-I,Retrieval,2025-07-03
MOV002726,ITM0445,ZONE-D,Restock,2024-12-14
MOV002727,ITM0090,ZONE-D,Reposition,2025-06-05
MOV002728,ITM0235,ZONE-G,Restock,2024-01-26
MOV002729,ITM0473,ZONE-I,Retrieval,2024-02-17
MOV002730,ITM0288,ZONE-G,Reposition,2025-01-04
MOV002731,ITM0409,ZONE-A,Restock,2024-01-14
MOV002732,ITM0473,ZONE-A,Reposition,2024-07-05
MOV002733,ITM0355,ZONE-D,Retrieval,2025-06-07
MOV002734,ITM0167,ZONE-D,Restock,2024-10-05
MOV002735,ITM0192,ZONE-A,Reposition,2024-12-06
MOV002736,ITM0186,ZONE-F,Restock,2024-11-23
MOV002737,ITM0270,ZONE-J,Retrieval,2024-01-25
MOV002738,ITM0113,ZONE-B,Reposition,2025-06-12
MOV002739,ITM0384,ZONE-E,Retrieval,2025-03-01
MOV002740,ITM0010,ZONE-H,Reposition,2024-01-29
MOV002741,ITM0054,ZONE-C,Retrieval,2024-11-18
MOV002742,ITM0257,ZONE-I,Retrieval,2024-11-08
MOV002743,ITM0064,ZONE-G,Restock,2024-09-26
MOV002744,ITM0478,ZONE-I,Retrieval,2024-10-21
MOV002745,ITM0171,ZONE-A,Restock,2024-08-10
MOV002746,ITM0271,ZONE-E,Retrieval,2024-03-15
MOV002747,ITM0149,ZONE-C,Retrieval,2024-04-11
MOV002748,ITM0361,ZONE-D,Retrieval,2025-06-15
MOV002749,ITM0145,ZONE-D,Reposition,2024-06-21
MOV002750,ITM0430,ZONE-G,Restock,2024-01-04
MOV002751,ITM0208,ZONE-J,Reposition,2025-04-23
MOV002752,ITM0285,ZONE-H,Restock,2025-01-29
MOV002753,ITM0009,ZONE-J,Retrieval,2024-06-15
MOV002754,ITM0226,ZONE-E,Reposition,2024-10-26
MOV002755,ITM0185,ZONE-J,Restock,2024-04-27
MOV002756,ITM0061,ZONE-G,Retrieval,2025-05-26
MOV002757,ITM0084,ZONE-C,Restock,2024-06-23
MOV002758,ITM0463,ZONE-C,Restock,2024-06-07
MOV002759,ITM0133,ZONE-C,Retrieval,2025-01-18
MOV002760,ITM0322,ZONE-D,Reposition,2024-08-14
MOV002761,ITM0296,ZONE-F,Retrieval,2024-02-07
MOV002762,ITM0170,ZONE-E,Reposition,2025-04-07
MOV002763,ITM0212,ZONE-H,Restock,2025-03-06
MOV002764,ITM0460,ZONE-E,Restock,2024-04-13
MOV002765,ITM0017,ZONE-E,Restock,2024-07-11
MOV002766,ITM0313,ZONE-J,Reposition,2024-09-06
MOV002767,ITM0059,ZONE-B,Retrieval,2024-01-13
MOV002768,ITM0087,ZONE-E,Reposition,2025-07-20
MOV002769,ITM0026,ZONE-G,Restock,2025-07-08
MOV002770,ITM0067,ZONE-B,Restock,2025-01-22
MOV002771,ITM0277,ZONE-F,Retrieval,2024-03-11
MOV002772,ITM0407,ZONE-G,Reposition,2025-07-24
MOV002773,ITM0039,ZONE-E,Restock,2025-03-13
MOV002774,ITM0108,ZONE-I,Reposition,2024-02-13
MOV002775,ITM0073,ZONE-D,Reposition,2024-09-28
MOV002776,ITM0065,ZONE-J,Retrieval,2024-01-14
MOV002777,ITM0167,ZONE-A,Retrieval,2025-01-05
MOV002778,ITM0261,ZONE-H,Restock,2024-04-21
MOV002779,ITM0367,ZONE-H,Retrieval,2025-01-13
MOV002780,ITM0273,ZONE-G,Reposition,2024-11-09
MOV002781,ITM0336,ZONE-H,Retrieval,2025-02-18
MOV002782,ITM0357,ZONE-B,Reposition,2025-04-29
MOV002783,ITM0236,ZONE-C,Restock,2024-06-17
MOV002784,ITM0214,ZONE-I,Reposition,2024-09-02
MOV002785,ITM0365,ZONE-A,Retrieval,2024-09-22
MOV002786,ITM0285,ZONE-H,Retrieval,2024-08-30
MOV002787,ITM0377,ZONE-H,Restock,2024-10-26
MOV002788,ITM0148,ZONE-G,Retrieval,2024-11-22
MOV002789,ITM0317,ZONE-E,Restock,2025-06-13
MOV002790,ITM0393,ZONE-D,Restock,2024-12-07
MOV002791,ITM0375,ZONE-J,Retrieval,2025-07-07
MOV002792,ITM0106,ZONE-J,Reposition,2024-09-05
MOV002793,ITM0140,ZONE-J,Restock,2025-01-14
MOV002794,ITM0075,ZONE-J,Reposition,2025-06-15
MOV002795,ITM0008,ZONE-F,Retrieval,2025-01-15
MOV002796,ITM0195,ZONE-A,Reposition,2024-02-11
MOV002797,ITM0294,ZONE-E,Reposition,2024-12-10
MOV002798,ITM0279,ZONE-D,Reposition,2024-09-17
MOV002799,ITM0380,ZONE-D,Reposition,2024-11-01
MOV002800,ITM0117,ZONE-G,Retrieval,2024-08-27
MOV002801,ITM0289,ZONE-I,Retrieval,2024-11-08
MOV002802,ITM0486,ZONE-H,Reposition,2025-03-16
MOV002803,ITM0060,ZONE-H,Retrieval,2024-05-12
MOV002804,ITM0424,ZONE-E,Retrieval,2024-02-20
MOV002805,ITM0388,ZONE-F,Restock,2025-01-26
MOV002806,ITM0334,ZONE-B,Retrieval,2025-06-06
MOV002807,ITM0305,ZONE-C,Reposition,2025-05-22
MOV002808,ITM0387,ZONE-E,Retrieval,2024-12-19
MOV002809,ITM0050,ZONE-B,Retrieval,2025-01-29
MOV002810,ITM0051,ZONE-C,Retrieval,2024-04-05
MOV002811,ITM0121,ZONE-D,Retrieval,2024-04-15
MOV002812,ITM0166,ZONE-F,Restock,2025-05-27
MOV002813,ITM0007,ZONE-E,Reposition,2025-07-11
MOV002814,ITM0368,ZONE-J,Reposition,2024-08-29
MOV002815,ITM0044,ZONE-D,Retrieval,2025-05-02
MOV002816,ITM0343,ZONE-B,Retrieval,2025-05-29
MOV002817,ITM0244,ZONE-E,Restock,2024-03-01
MOV002818,ITM0283,ZONE-E,Retrieval,2025-02-19
MOV002819,ITM0374,ZONE-G,Restock,2024-10-20
MOV002820,ITM0106,ZONE-A,Reposition,2024-10-28
MOV002821,ITM0026,ZONE-D,Reposition,2024-06-18
MOV002822,ITM0192,ZONE-E,Restock,2024-02-10
MOV002823,ITM0417,ZONE-H,Reposition,2024-08-18
MOV002824,ITM0336,ZONE-H,Retrieval,2025-02-12
MOV002825,ITM0356,ZONE-A,Retrieval,2024-10-23
MOV002826,ITM0061,ZONE-E,Restock,2025-03-30
MOV002827,ITM0061,ZONE-J,Reposition,2024-02-26
MOV002828,ITM0421,ZONE-A,Reposition,2024-08-27
MOV002829,ITM0281,ZONE-A,Restock,2024-06-24
MOV002830,ITM0120,ZONE-B,Restock,2024-03-03
MOV002831,ITM0279,ZONE-B,Reposition,2025-07-04
MOV002832,ITM0038,ZONE-I,Restock,2024-05-17
MOV002833,ITM0379,ZONE-D,Retrieval,2025-03-29
MOV002834,ITM0276,ZONE-C,Reposition,2025-03-24
MOV002835,ITM0093,ZONE-A,Restock,2024-08-13
MOV002836,ITM0430,ZONE-B,Restock,2025-03-18
MOV002837,ITM0114,ZONE-F,Restock,2024-07-24
MOV002838,ITM0175,ZONE-I,Reposition,2024-01-27
MOV002839,ITM0120,ZONE-E,Retrieval,2025-04-01
MOV002840,ITM0012,ZONE-D,Retrieval,2024-04-16
MOV002841,ITM0484,ZONE-E,Reposition,2025-03-19
MOV002842,ITM0386,ZONE-I,Restock,2024-02-05
MOV002843,ITM0415,ZONE-G,Reposition,2024-06-03
MOV002844,ITM0162,ZONE-H,Reposition,2024-06-17
MOV002845,ITM0274,ZONE-D,Restock,2024-09-28
MOV002846,ITM0397,ZONE-H,Reposition,2025-06-30
MOV002847,ITM0175,ZONE-F,Retrieval,2025-02-23
MOV002848,ITM0469,ZONE-E,Reposition,2024-07-02
MOV002849,ITM0336,ZONE-G,Restock,2024-08-24
MOV002850,ITM0378,ZONE-F,Reposition,2025-05-23
MOV002851,ITM0323,ZONE-C,Retrieval,2025-03-16
MOV002852,ITM0172,ZONE-E,Reposition,2024-05-01
MOV002853,ITM0487,ZONE-I,Reposition,2025-02-20
MOV002854,ITM0274,ZONE-G,Reposition,2025-06-18
MOV002855,ITM0063,ZONE-D,Reposition,2025-01-09
MOV002856,ITM0100,ZONE-G,Restock,2025-07-28
MOV002857,ITM0321,ZONE-E,Retrieval,2024-11-21
MOV002858,ITM0462,ZONE-B,Retrieval,2025-04-24
MOV002859,ITM0065,ZONE-F,Retrieval,2024-05-29
MOV002860,ITM0330,ZONE-G,Reposition,2025-05-04
MOV002861,ITM0044,ZONE-H,Retrieval,2024-06-01
MOV002862,ITM0086,ZONE-F,Restock,2024-01-17
MOV002863,ITM0457,ZONE-H,Reposition,2025-07-04
MOV002864,ITM0066,ZONE-G,Reposition,2024-12-13
MOV002865,ITM0452,ZONE-B,Retrieval,2025-04-03
MOV002866,ITM0258,ZONE-F,Reposition,2024-07-20
MOV002867,ITM0421,ZONE-I,Reposition,2025-02-26
MOV002868,ITM0204,ZONE-F,Retrieval,2024-10-06
MOV002869,ITM0425,ZONE-D,Restock,2025-02-25
MOV002870,ITM0466,ZONE-G,Restock,2025-04-09
MOV002871,ITM0423,ZONE-C,Retrieval,2024-12-20
MOV002872,ITM0177,ZONE-E,Restock,2025-01-12
MOV002873,ITM0418,ZONE-A,Restock,2024-05-03
MOV002874,ITM0279,ZONE-J,Restock,2024-03-20
MOV002875,ITM0343,ZONE-C,Reposition,2025-07-10
MOV002876,ITM0016,ZONE-H,Reposition,2024-08-20
MOV002877,ITM0295,ZONE-I,Reposition,2025-04-24
MOV002878,ITM0201,ZONE-I,Restock,2024-06-02
MOV002879,ITM0449,ZONE-J,Reposition,2025-02-12
MOV002880,ITM0171,ZONE-B,Restock,2024-01-31
MOV002881,ITM0406,ZONE-D,Retrieval,2025-07-10
MOV002882,ITM0261,ZONE-E,Restock,2025-05-17
MOV002883,ITM0193,ZONE-C,Reposition,2025-01-05
MOV002884,ITM0148,ZONE-A,Restock,2024-11-18
MOV002885,ITM0374,ZONE-F,Reposition,2024-11-27
MOV002886,ITM0375,ZONE-J,Reposition,2024-08-30
MOV002887,ITM0034,ZONE-B,Retrieval,2025-07-05
MOV002888,ITM0368,ZONE-I,Retrieval,2025-03-05
MOV002889,ITM0028,ZONE-A,Reposition,2024-06-30
MOV002890,ITM0262,ZONE-I,Restock,2025-04-17
MOV002891,ITM0220,ZONE-G,Retrieval,2025-01-10
MOV002892,ITM0052,ZONE-J,Retrieval,2024-03-21
MOV002893,ITM0420,ZONE-B,Reposition,2025-07-03
MOV002894,ITM0278,ZONE-F,Restock,2025-02-23
MOV002895,ITM0352,ZONE-H,Retrieval,2025-04-11
MOV002896,ITM0391,ZONE-B,Retrieval,2025-03-03
MOV002897,ITM0075,ZONE-E,Restock,2024-02-26
MOV002898,ITM0493,ZONE-F,Retrieval,2024-11-17
MOV002899,ITM0175,ZONE-C,Restock,2025-06-25
MOV002900,ITM0009,ZONE-B,Reposition,2025-05-09
MOV002901,ITM0462,ZONE-F,Retrieval,2024-09-22
MOV002902,ITM0116,ZONE-C,Reposition,2024-08-14
MOV002903,ITM0279,ZONE-B,Restock,2024-02-23
MOV002904,ITM0217,ZONE-A,Reposition,2024-01-04
MOV002905,ITM0174,ZONE-H,Reposition,2025-03-14
MOV002906,ITM0233,ZONE-A,Reposition,2024-11-05
MOV002907,ITM0436,ZONE-E,Restock,2024-03-29
MOV002908,ITM0251,ZONE-F,Restock,2024-11-15
MOV002909,ITM0294,ZONE-C,Restock,2025-01-09
MOV002910,ITM0450,ZONE-G,Restock,2025-05-15
MOV002911,ITM0321,ZONE-B,Restock,2024-08-21
MOV002912,ITM0005,ZONE-G,Retrieval,2024-12-02
MOV002913,ITM0020,ZONE-B,Retrieval,2025-07-24
MOV002914,ITM0072,ZONE-E,Retrieval,2024-07-03
MOV002915,ITM0329,ZONE-G,Reposition,2025-03-13
MOV002916,ITM0035,ZONE-C,Reposition,2025-07-09
MOV002917,ITM0386,ZONE-D,Restock,2024-06-28
MOV002918,ITM0232,ZONE-A,Restock,2024-03-16
MOV002919,ITM0215,ZONE-C,Retrieval,2024-09-28
MOV002920,ITM0469,ZONE-I,Restock,2024-02-24
MOV002921,ITM0496,ZONE-J,Reposition,2024-03-17
MOV002922,ITM0205,ZONE-E,Restock,2024-10-22
MOV002923,ITM0425,ZONE-H,Retrieval,2024-08-06
MOV002924,ITM0428,ZONE-B,Restock,2024-10-03
MOV002925,ITM0043,ZONE-C,Reposition,2025-07-31
MOV002926,ITM0090,ZONE-G,Retrieval,2024-09-22
MOV002927,ITM0416,ZONE-J,Restock,2024-02-12
MOV002928,ITM0315,ZONE-D,Reposition,2024-12-26
MOV002929,ITM0469,ZONE-I,Retrieval,2024-08-15
MOV002930,ITM0092,ZONE-G,Retrieval,2024-08-14
MOV002931,ITM0466,ZONE-A,Reposition,2024-03-03
MOV002932,ITM0338,ZONE-D,Restock,2024-06-19
MOV002933,ITM0453,ZONE-J,Restock,2024-11-02
MOV002934,ITM0492,ZONE-F,Restock,2025-07-21
MOV002935,ITM0082,ZONE-F,Retrieval,2024-02-03
MOV002936,ITM0332,ZONE-J,Retrieval,2024-05-09
MOV002937,ITM0281,ZONE-F,Restock,2025-01-28
MOV002938,ITM0469,ZONE-E,Retrieval,2024-05-30
MOV002939,ITM0020,ZONE-C,Retrieval,2025-01-18
MOV002940,ITM0227,ZONE-B,Reposition,2024-01-17
MOV002941,ITM0375,ZONE-C,Restock,2024-01-14
MOV002942,ITM0129,ZONE-I,Restock,2024-03-21
MOV002943,ITM0174,ZONE-C,Restock,2024-07-25
MOV002944,ITM0107,ZONE-C,Retrieval,2024-07-22
MOV002945,ITM0413,ZONE-A,Retrieval,2025-01-13
MOV002946,ITM0282,ZONE-B,Retrieval,2025-06-27
MOV002947,ITM0070,ZONE-C,Restock,2024-01-23
MOV002948,ITM0403,ZONE-B,Retrieval,2024-06-10
MOV002949,ITM0049,ZONE-H,Restock,2024-05-23
MOV002950,ITM0094,ZONE-F,Retrieval,2024-04-13
MOV002951,ITM0278,ZONE-G,Restock,2025-01-16
MOV002952,ITM0396,ZONE-A,Reposition,2025-03-30
MOV002953,ITM0336,ZONE-F,Retrieval,2025-02-20
MOV002954,ITM0131,ZONE-B,Restock,2024-11-19
MOV002955,ITM0397,ZONE-F,Reposition,2024-06-19
MOV002956,ITM0275,ZONE-C,Reposition,2025-07-29
MOV002957,ITM0379,ZONE-G,Retrieval,2024-09-30
MOV002958,ITM0012,ZONE-C,Restock,2025-03-27
MOV002959,ITM0002,ZONE-I,Retrieval,2024-05-04
MOV002960,ITM0473,ZONE-C,Reposition,2025-01-17
MOV002961,ITM0473,ZONE-G,Retrieval,2024-11-12
MOV002962,ITM0465,ZONE-D,Restock,2024-04-16
MOV002963,ITM0223,ZONE-H,Reposition,2025-04-07
MOV002964,ITM0461,ZONE-B,Retrieval,2025-03-05
MOV002965,ITM0174,ZONE-H,Retrieval,2024-12-02
MOV002966,ITM0386,ZONE-I,Retrieval,2025-05-10
MOV002967,ITM0384,ZONE-H,Retrieval,2024-12-27
MOV002968,ITM0089,ZONE-F,Retrieval,2025-03-07
MOV002969,ITM0407,ZONE-J,Reposition,2025-06-03
MOV002970,ITM0240,ZONE-A,Reposition,2025-02-09
MOV002971,ITM0034,ZONE-G,Restock,2025-01-11
MOV002972,ITM0013,ZONE-A,Retrieval,2024-05-31
MOV002973,ITM0194,ZONE-G,Restock,2024-11-17
MOV002974,ITM0396,ZONE-B,Reposition,2024-08-01
MOV002975,ITM0430,ZONE-H,Retrieval,2025-07-29
MOV002976,ITM0305,ZONE-B,Restock,2024-03-05
MOV002977,ITM0333,ZONE-C,Retrieval,2024-09-26
MOV002978,ITM0212,ZONE-C,Retrieval,2025-06-20
MOV002979,ITM0409,ZONE-A,Restock,2024-04-09
MOV002980,ITM0002,ZONE-E,Reposition,2024-04-14
MOV002981,ITM0178,ZONE-E,Restock,2024-05-10
MOV002982,ITM0039,ZONE-J,Restock,2025-01-23
MOV002983,ITM0451,ZONE-E,Restock,2024-11-16
MOV002984,ITM0163,ZONE-I,Retrieval,2025-03-13
MOV002985,ITM0306,ZONE-F,Reposition,2024-01-19
MOV002986,ITM0234,ZONE-F,Reposition,2024-08-12
MOV002987,ITM0256,ZONE-C,Retrieval,2025-07-19
MOV002988,ITM0359,ZONE-E,Reposition,2025-04-04
MOV002989,ITM0494,ZONE-J,Restock,2025-01-28
MOV002990,ITM0416,ZONE-G,Reposition,2024-08-13
MOV002991,ITM0390,ZONE-C,Retrieval,2024-12-25
MOV002992,ITM0372,ZONE-B,Reposition,2025-03-05
MOV002993,ITM0115,ZONE-E,Retrieval,2024-01-15
MOV002994,ITM0051,ZONE-C,Restock,2025-07-13
MOV002995,ITM0375,ZONE-E,Retrieval,2025-06-29
MOV002996,ITM0394,ZONE-I,Reposition,2025-02-17
MOV002997,ITM0410,ZONE-J,Restock,2024-12-20
MOV002998,ITM0141,ZONE-A,Reposition,2025-04-01
MOV002999,ITM0085,ZONE-D,Retrieval,2025-06-14
